Category,Product Name,Customer Rating,Sentiment,Emotion,text
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 12,3,Negative,Sadness,"kurang puas krn bahannya beda dengan yg digambar, ekspektasi bahan tebal ternyt tipis bgt"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",4,Positive,Happy,lumayan bahannya dan harganya murah
Automotive,Charger Aki Portable 12V/2A Mobil | Motor,1,Negative,Sadness,ga berfungsi kecewa bgt
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,5,Positive,Love,bagus banget
Animal Care,Glofish Tetra / Glow in The Dark / Ikan Hias Air Tawar Aquascape - Biru,5,Negative,Anger,jelek
Toys and Hobbies,UNO Card,5,Positive,Happy,Kartu nya lengkap. Harga Kompetitif. Seru bgt game nya!.
Muslim Fashion,Tasbih Digital LED / Finger Counter Digital LED,3,Negative,Anger,"Salah kirim warna, sy minta warna Pink, Biru, Hitam > yg dikirim Merah, Hijau, Hitam & lampu LED tdk nyala !!"
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,2,Negative,Fear,byk yg hancur dikirim ke jkt
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,5,Positive,Happy,Enak dipakai cocok dengan wajah sy...mantap
Computers and Laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,1,Negative,Sadness,Mic dari awal ga nyala
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,1,Negative,Fear,"hadiah gak di kirim , toko offical tapi gak amanah , kapok dah"
Toys and Hobbies,Kereta Thomas Mainan Thomas,1,Negative,Anger,bahannya jelek kualitasnya sangat jelek baru brp menit sudah rusak
Computers and Laptops,"kipas laptop cooling pad Ace cooling ergostand 15,6inch 1 fan",5,Positive,Happy,Produknya baik dan kualitasny good banget. produk sampai ke konsumen dalam kondisi baik. sesuai sih sama harga juga so overall very good lah ??
Gaming,Logitech F310 Gamepad Joystick Wired untuk PC dan Android TV,5,Positive,Happy,"all Positive, overall feelnya enak dulu sempet punya, aga nyesel juga dulu sempet jual, dri build quality beda lah sama controller dng harga yg sama, better banget feel kerasa kokohnya buat housingnya ????"
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,5,Positive,Love,joooosssss gandooosss..pengiriman rapih & cepat
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,5,Positive,Happy,Pengiriman cepat. barang lumayan
Office & Stationery,SPIDOL ARTLINE PERMANENT MARKER EK-69 - Biru,5,Positive,Happy,Produk bagus sesuai pesanan. Fast response. Pengiriman cepat 1hr
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,1,Negative,Fear,"bahannya jelek, baru pake sehari sdh rusak"
Automotive,Cover Motor Urban Sarung Motor Matic Bebek Vario Mio Beat Supra Scoopy - Biru Muda,5,Positive,Love,Kualitas bahan sangat baik????. Produk original ??. Berfungsi dengan baik.
Toys and Hobbies,Pokeball,1,Negative,Fear,barangku kapan datang ? gua uda lama nunggu . males gua beli lagi
Electronics,BASEUS TRUE WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Ungu,5,Positive,Happy,Barangnya original. Ada garansi resmi. Suaranya jernih. Desainnya modern. Nyaman dipakai lama. Koneksi bluetooth kuat. Material premium. Baterai tahan lama. Noise cancellation mantap. Kabelnya kuat. Bass-nya mantap. Suaranya gurih. Harganya terjangkau. Value for money. Koneksi ke Apple Lancar. Koneksi Android lancar. Suaranya bersih. Nggak kresek-kresek. Penjualnya ramah banget. Proses pesanan cepat.
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,2,Negative,Anger,GK NYALAH PARAH
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,3,Negative,Anger,kurang kuat....lem nya lemah
Toys and Hobbies,UNO Card,1,Negative,Sadness,"Yg bikin kecewa pesen 6 items yg nyampe cuma satu. Masih saya tunggu kekurangan barangnya UNO STACKO KAYU, uno card 2pcs dan werewolf 2pcs. Kalau tidak tolong refund aja uangnya."
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,5,Positive,Happy,packing rapih dan aman sampai tujuan. hadiah pun dapat
Phones and Tablets,MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11,4,Positive,Happy,produk ok. cuman teksturnya terlalu kasar. overall Positive. thanks seller
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,4,Positive,Happy,"barang sesuai pesanan, free sticker lucu, packing kurang aman, tp barang mulus no cacat tp bnyk debu ny jd harus di bersihin lg supaya bersih ??????"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",2,Negative,Fear,warna tidak sesuai. yaudalah drpd repot2 ngirim balik.
Books,I Want To Die But I Want To Eat Tteokpokki,3,Negative,Sadness,"Halo penerbit haru, bukunya sampai dengan cepat. Tapi pengemasannya sangat kurang. Mohon menggunakan bubble wrap supaya tidak terjadi kerusakan dalam pengiriman. Sangat disayangkan pengemasannya tidak ada pengamanannya. Jadi buku yg saya terima sedikit kurang baik. Terimakasih."
Camera,Microphone Boya BY MM1 CardioId Shotgun mic DSLR / Handphone - MM4,1,Negative,Sadness,Suaranya gk bs bersih. Ada noise. Hasilnya lebih bagus ngerekam pakai headset iphone drpd pakai ini.
Party Supplies and Craft,Lem balon / perekat balon / glue dot ballon / tempelan balon,1,Negative,Sadness,"kecewa..!!!! orderan nya ga langsug di proses, pdhl sudah bayar pakai gosend instan!!!"
Computers and Laptops,Logitech MK275 Wireless Keyboard Mouse Combo,3,Negative,Anger,"cepet rusak, kadang konek kadang engga"
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,5,Positive,Love,1. Pengiriman cepat 2. Seller Responsive 3. Barang nya bagus 4. Grip nya solid 5. meskipun bahan plastik tapi nyaman di genggam 6. Adjust nya juga berfungsi dengan baik 7. harganya murah bgt 8. puas beli ini
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,5,Positive,Love,sempurnaaaaaaaaaaaaaaaaaaaaaaaaaaa
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,5,Positive,Love,Produk yang diterima lengkap. Pas di kepala. Lampunya terang. Mantap pokoknya rekomendasi ??
Camera,TRIPOD Camera WEIFENG WT-3110A,1,Negative,Fear,"barang tidak lengkap, sudah coba kirim video unboxing tapi ga bisa2 masuk.sudah minta nomer WA dan email, agar bisa kirim videonya tapi tidak direspon.dan sudah balas email ke tokopedia juga, tapi tidak di balas. percuma barang nya juga tidak bisa di pakai karena tidak lengkap(padahal di gambar tertera free)"
Food and Drink,gepuk karwati ayam (oleh-oleh food) makanan khas - Original,1,Negative,Sadness,"sepertinya bukan gepuk fresh, rasanya gak enak dan 3 hari kemudian dah berjamur... sayang bgt padahal beli banyak dibuang semua deh"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,4,Positive,Happy,cukup ok
Health,Zambuk Obat Luar 8 gr,5,Positive,Happy,Pengiriman okay. Packing aman. Barang sesuai deskripsi.
Camera,"Costa CB-A1hp Overhead Boom Arm Braket Kamera HP Flat Lay Video,Foto",5,Positive,Happy,"Pro : harga kaget flash sale, respon seller cepat dlm proses, konstruksi hampir seluruh nya dari logam kecuali mic holder. Con : Base plate tipis, baut ball head tidak presisi jadi harus ganti/modif. Baut konektor arm uk. 3/8x16tpi, bkn 1/4 jd kurang compactible, Holder HP kurang panjang, jd kl HP berat suka jatuh jika posisi menghadap ke bawah."
Muslim Fashion,Tasbih Digital LED / Finger Counter Digital LED,1,Negative,Sadness,"Produk yg dikirim tdk on alias mati, produk rusak yg dikirim, sbg konsumen sy dirugikan"
Sport,"TONGKAT BASEBALL STICK BAT KASTI PEMUKUL SPEEDS 32 LX-002-4 - Hitam, 25 Inch 002-1",1,Negative,Anger,"Pengiriman lama banget...oder hr minggu baru dikirim kamis, setiap ditanya jawabnya masih proses...barang dikirim salah size dan warna..order 34�, merah yg dikirim 32�, hitam...parah koordinasi nya"
Mother and Baby,Minyak Telon My baby 150 150ml,4,Positive,Happy,barang sesuai dan pengiriman cepat
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,5,Positive,Happy,adem bahannya
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,5,Positive,Love,Kualitas bahan mantap ??. Dijamin Termurah. Berfungsi dengan baik.
Computers and Laptops,ACER ASPIRE 3 SLIM A314-22 AMD 3020E 4GB 256GB SSD 14 OHS W10 RESMI - 14 HD 1366x768,1,Negative,Fear,"Pelayanan toko sangat buruk, saya order laptop disini, dan setelah barangnya sampai, laptop nya ga mau nyala.. habis itu saya berusaha minta solusi dari seller, awalnya seller masih mau respon seadanya ( tidak menawarkan solusi dan sangat lamban.) lalu karena mikir respondnya lama banget, terpaksa saya ajukan komplain . tapi setelah di komplain, seller ga pernah jawab diskusi ataupun respon kendalanya.. saya dicuekin selama 8 hari, sampai jangka waktu habis dan dana di refund. kalau ada yg baca ulasan saya. saya anjurkan utk order di toko lain. jangan tergoda sama tittle official store, nyata nya pelayanan toko ga lebih baik dari merchant biasa. harga juga ga lebih murah."
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,1,Negative,Sadness,produknya mudah rusak Dan kalo kena kuku Dan yg tajam2 runcing langsung robek Dan benangnya terurai. mau komplain udah terlanjur dibuka Dan dipakai semua barang nya. Saya merasa dirugikan apalagi Saya biasa beli yg bermerek walaupun Mahal puas. ini Saya coba beli produk ini malah bikin habis uang. Saya harus beli lagi CD SKRG
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #10,1,Negative,Anger,Pesan 3 yang sampai 2. Semoga berkah deh yg curangin
Books,BUKU MEDITATIONS - MARCUS AURELIUS,3,Positive,Happy,pengiriman lama. cuma penjualnya responsif. blm bisa kasih bintang 5
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,"produk bagus, ukuran pas, original"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,"Fast respon, next bakal order lagi disini thank you"
Other Products,SNEAKERS DEPT ADDITIONAL DOUBLE BOX,1,Negative,Sadness,"Sangat kecewa, extra box tidak dikirim sama sekali. Saya beli 4 sepatu dan 4 extra box tapi tidak ada extraboxnya. Saya hanya terima 4 sepatu di dalam 1 box besar."
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,5,Positive,Love,"barang sesuai, pengiriman cepat, recommended"
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,5,Positive,Happy,mantul gan u kembang api roman 8shot nya ssuai diskripsi nya.. pengiriman nya juga cpt..maaf telat ulas nya ya gan barng uda di coba mantap..tks ya gan sukses selalu
Office & Stationery,"Notebook #Binding/ Custom/ Planner Dotted/ Grid/ Journal/ Agenda - garis, Hitam",1,Negative,Anger,"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !"
Sport,ALAT BANTU SIT UP/PENAHAN KAKI SIT UP/SIT UP STAND/HOME FITNESS - Hitam,5,Positive,Love,mantap boss.
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,5,Positive,Happy,"Mantap, Mudah2 an Awet ya. barangnya sesuai gambar ????. packingnya aman ??. Produk sesuai deskripsi"
Camera,"Helmet Front Mount Kit 3M For Xiaomi Yi,GoPro,Sjcam,B Pro",3,Negative,Sadness,"Pengiriman cepat, cma packingnya ndak rapi, trus barangnya mudah patah, blom di pkai sudah patah"
Books,Buku Japanese Candlestick Charting Techniques By Steve Nison,2,Negative,Anger,barang sampai dengan kondisi hancur. packing luar tidak ada sobek
Body Care,Hand Sanitizer Cair 5 Liter PURELIZER Aseptic 5L [ Izin KEMENKES RI ],1,Negative,Anger,Penjual apaan.. barang gak diterima.. diajukan pengembalian dana malah hr ini dapat notif sdh selesai dan dana akan diteruskan ke penjual... woi... balikan dana saya
Party Supplies and Craft,BUBBLE / BUBLE / BABEL WRAP HITAM BENING TEBAL DKM+ - HITAM TEBAL,1,Negative,Anger,"roll diambil 1/4. Nampak dari potongan sudah mencong mencong. Jualan yang benar, jangan hanya ingin untungnya saja"
Men's Fashion,Tas Kerja/Tas kantor pria+ t4 laptop (KULIT ASLI PREMIUM) -BIRMINGHAM- - abu,3,Negative,Sadness,"Ternyata tidak full leather. Cukup kecewa karena tidak full leather. Seller tidak kasih info berapa bagian pakai kanvas, berapa pakai kulit."
Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs",5,Positive,Happy,Barang berfungsi dengan baik. Packaging aman ??. Barang Mudah Digunakan.
Books,"Al-Quran Tajwid Bukhara ukuran A6, Alquran Syaamil saku resleting",1,Negative,Sadness,Minta warna coklat dikirim hitam. Bilangnya ready
Kitchen,SARUNG TANGAN PLASTIK isi 100pcs / 50 pasang,4,Positive,Happy,sesuai yang dipesan. Terima kasih
Computers and Laptops,Prolink PRT7011L Portable 4G LTE Modem WiFi Mifi Hotspot - Plus PTC21801,1,Negative,Anger,"TidAk jujur dan kelihatan kalau memaksakan barang terjual. Barang dikirim tidak sesuai pesanan. Dan akhirnya pembeli disuruh mengirim barang yg tidak ada solusi barang ada atau tidak, dengan resiko barang yg di foto/ ditawarkan memang sebenarnya mungkin tidak ada."
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,5,Positive,Happy,Product kwalitas bagus..berfungsi dengan baik.
Health,Tim Ayam Obat Herbal Komplit 12 macam,5,Positive,Love,Bagussss.. Selalu repat order.
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,Tidak dikirim lilin nya padahal sdh beli
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,1,Negative,Anger,packing berantakan ada yg bocir tumpah semua
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,5,Positive,Love,debessss
Party Supplies and Craft,Deli Paper Craft / Origami 400 Lembar 2 Warna Dengan Box 7481X - 150x150mm 100L,1,Negative,Anger,SERVICENYA BURUK BANGET!!!
Mother and Baby,"merries S , M , L , XL - L36",1,Negative,Sadness,"pesenan sy g di respon, giliran sy cancel langsung di respon dan di kirim. dan juga bicaranya ngajak ribut... kapok sy belanja sprti ini... jika msh ada toko ky gini lagi berhenti sy pake aplikasi tokped"
Office & Stationery,Gel Pen / Pulpen / Pena Joyko GP-265 / Q Gel / 0.5 mm - Black,1,Negative,Anger,Sellernya sombong dan gak sopan!
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 7,5,Positive,Happy,Kualitas bahan bagus ??. Nyaman dipakai ?. Jahitannya rapi. Warnanya cantik ??. Ukuran sesuai. Bahannya lembut. Model Celananya cantik ??.
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,4,Positive,Happy,"pengiriman cepat,respon penjual cepat."
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,5,Positive,Happy,Tidak menerawang. Jahitan rapi. Mudah dibentuk. Warnanya cantik ??. Nyaman dipakai.
Food and Drink,TUKU - TUKUCUR Kopi Susu Tetangga 1 Liter - Normal,1,Negative,Sadness,"setelah minum jadi mual2, beda rasanya dengan yang biasa"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Sadness,"Mengecewakan. Kemasan luar kertas sobek besar. Kelihatannya seperti karena basah, krn ada bagian ujung kertas yg melengkung. Padahal pengiriman d pack dgn bubble wrap. Saya terima krn saya gak sempat bikin video unboxing"
Office & Stationery,SPIDOL ARTLINE PERMANENT TWIN MARKER EK-041T - Biru,5,Positive,Happy,"spidol kualitas bagus, harga termurah dibanding toko lain"
Camera,Waterproof Case Tishu-Casing Hp Anti Air - Indoshare Hitam,1,Negative,Anger,"udah sering beli banyak bahkan. tapi untuk yg sekarang sangat kecewa sekali karena ada satu yg gagal,depan belakang sama.sayangnya ketika ditanya malah disuruh nunggu. tapi tidak ada jawaban sampai sekarang. tau gitu di komplain"
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,1,Negative,Fear,"warna tidak sesuai dengan keinginan, padahal sdh dichat"
Muslim Fashion,sejadah travel serut - Biru,2,Negative,Anger,lama nympe
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,5,Positive,Happy,Berfungsi sesuai deskripsi
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,2,Negative,Fear,"makin butek, jangan beli guys"
Body Care,Whisper Pembalut Wanita Regular Flow 40's,1,Negative,Sadness,Pengiriman lama. Kemasan tidak bagus.
Automotive,Charger Aki Portable 12V/2A Mobil | Motor,1,Negative,Anger,BARANG RUSAK DIKIRIM!!!!!!
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,5,Positive,Love,barang bagus banget build qualitynya. kokoh. juga kucing saya suka. dan ngebersihin bulunya gampang.
Kitchen,Tefal Cook & Clean Frypan 24cm Wajan Anti Lengket,2,Negative,Sadness,gampang penyok
Men's Fashion,"Seragam Safari Baju Safari Setelan Safari Security Seragam Satpam - hitam panjang, S",3,Negative,Sadness,"posisi kancing dan lubamg kancing tidak sejajar, jadi saat dikancing bajunya panjang sebelah dan bagian leher tidak rata"
Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",5,Positive,Happy,Kualitas bahan bagus ??. Jahitannya rapi. Warnanya cantik ??. Model Celananya cantik ??. Nyaman dipakai ?. Bahan menyerap keringat. Ukuran sesuai. Tidak menerawang. Bahannya adem. Bahannya lembut. udh punya warna navy dan dark grey. pengen lagi warna lain. Bagus pake banget.
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,2,Negative,Sadness,Barang sampenya lama. Box diterima dalam kondisi yang sudah rusak. Padahal mau buat kado.
Muslim Fashion,Mukena Dewasa Parasit Polos Premium Traveling - Salem,2,Negative,Sadness,"order emerald, dikirim tosca tanpa konfirmasi. ??"
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,1,Negative,Sadness,"busa tipis ukuran kecil sekali pakai sobek, harga mahal"
Electronics,Cosmos CIS-418 - Setrika Listrik,3,Negative,Fear,"Pengiriman lama banget, kurirnya gagal pickup terus.Setrikanya ternyata besar dan lumayan berat.. packingnya tipiss cuma bublewrap selapis.Kualitas strikanya jg kurang menurutku, soalnya ga terlalu panas jd lama setrikanya"
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,5,Positive,Happy,"Sampai dengan baik banget dan exp masih lama, di kemas sangat baik setiap susu di beri babel warp dan dikardusin satu2 baru di kardusin lagi jadi satu (ok semua ) Terimakasih ."
Tour and Travel,8 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,5,Positive,Happy,Terima kasih atas pelayanannya yg memuaskan. Sukses selalu
Food and Drink,Sedaap Mie Instan Singapore Spicy Laksa 83 Gr x 15 Pcs Free Totebag,5,Positive,Love,"Mienya enak Favorit keluarga. Sudah langganan beli mie sedap di toko OS , packing rapi dan dpt bonus. makasih ya????"
