Category,Product Name,Customer Rating,Sentiment,Emotion,text
Mother and Baby,"merries S , M , L , XL - L39",1,Negative,Sadness,pesanan ndk sesuai... pesen m di kirim l ....
Men's Fashion,Kaos Kaki Motif Skate Oldschool Bebas Pilih Motif,5,Positive,Happy,"mantaps barang, respon & pengirimannya harganya juga murah ??"
Household,(Tabung B buka depan)Penutup mesin cuci-Cover mesin cuci bahan PEVA - Black Flower,1,Negative,Sadness,"respon kurang, brg tdk sesuai deskripsi dan tdk ada solusi / tdk ada respon akhir dr si penjual"
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Sadness,barang berfungsi norma. kecuali kabel usb nya rusak. jadi saya pake kabel usb hp. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. tolong cek dulu sebelum dikirim. tks
Sport,Polyflex PVC Korea Best Seller / PVC Flex /Sticker Polyflek / Poliflex - Red,1,Negative,Anger,"ini mah bukan pvc,bahanny tipis banget pu jg tipis tapi ga setipis ini, bikin rugi w aja dicutting melenceng mulu ,mending mesin w xiomi ini graphtec yg puluhan juta bener kage beres nih toko sampah"
Gaming,Memory Card PS2 Free MCboot Multi,5,Positive,Happy,kelengkapan sesuai. harganya bersaing. harus dimodif casingnya biar bisa masuk ke ps2 seri 50006
Body Care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,5,Positive,Love,selalu suka sama body wash ini ??
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,istimewa...akurat dan dicetak dengan sempurna
Office & Stationery,SPIDOL ARTLINE PERMANENT TWIN MARKER EK-041T - Biru,5,Positive,Happy,fast response. produk bagus sesuai pesanan. pengiriman cepat 1hr
Kitchen,Oxone OX-605 Pisau Dapur Black Marble Knife Set,3,Negative,Sadness,"kemasan kotaknya ada yg penyok dan robek, tp pisaunya aman. padahal mau buat hadiah temen"
Office & Stationery,Scissors / Gunting Joyko SC-838 - SC-828,1,Negative,Fear,"pesanan tidak dikirim, tidak ada komunikasi apapun, tidak ada solusi pengembalian barang ataupun biaya"
Animal Care,Life cat Kaleng 400gr - Makanan Basah kucing life cat kaleng 400gr,1,Negative,Sadness,barang tdk di packing...hanya pake kantong plastik dan kaleng nya pd rusak semua....pengiriman sangat lama...saya sangat kecewa dan tdk akan belanja di toko ini.....parah sekali service nya
Other Products,[PAKET HEMAT] Tag Gun - Alat Tembak Pasang Label + REFILL 5000 Pcs (W) - 35mm,1,Negative,Fear,"barang gampang rusak,jarumnya lepas terlempar"
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,5,Positive,Love,"kualitas sangat bagus sekali, sama seperti di foto. pengiriman juga sangat cepat. mantap lah pokoknya.."
Mother and Baby,Merries Pants Positive Skin L 39,3,Negative,Anger,packingnya kurang memuaskan
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,1,Negative,Sadness,3 penyok parah banget gk layak jual dan sobek parah... padahal udh sering beli dikasihnya jelek banget... gg bang
Movies and Music,pad drum 10 inchi murah,5,Positive,Happy,produk sudah diterima dan dicek sesuai dengan deskripsi dan gambar. produk sudah dites / dicoba dan dapat berfungsi baik.
Toys and Hobbies,sale promo hot wheels curah/murah/mobil hotwheel/terbaru - 52 chevy,1,Negative,Fear,"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang tdk original."
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,2,Negative,Sadness,"deskripsi produk tdk jelas, usb tdk cocok di hp samsung"
Men's Fashion,SANDAL SWALLOW ORIGINAL UKURAN CAMPUR SENDAL JEPIT - 9 orange,1,Negative,Sadness,"produk swallow, tp ukuran yg dikirim tdk sesuai deskripsi... saya tanya, seller ga respon... payah"
Household,MINISO Penutup Mata Eye Cover Eye Mask Tidur Masker Sleeping - Dog,5,Positive,Happy,"bahannya enak lembut, ada gel di dalamnya, talinya bisa diatur dan gk mengganggu pas tidur, packing rapih, pengiriman cepat, langsung proses ketika jam kerja, respon seller juga cepat dan ramah."
Automotive,LAMPU DEPAN LED PHILIPS M5 ORIGINAL 100% BEAT FI VARIO 125 MIO M3 DLL,5,Positive,Happy,produk original ??.
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,bagus..... berfungsi dengan bagus..... mantap.
Books,(BARU) Buku Rich Dad Poor Dad . Robert T Kiyosaki Motivasi Best Seller,1,Negative,Sadness,"barang tidak di kirim sampai sekarang, respon penjual payah dan mengecewakan, bikin kapok, kalau barang nggak ada tolong uang ku di kembalikan"
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",1,Negative,Sadness,"awalnya seneng karena barang cepat sampai dan bagus, ternyata belum sampai sebulan sudah rusak ga bisa dipake lg ??"
Kitchen,Tefal Cook & Clean Frypan 26cm Wajan Anti Lengket,3,Negative,Fear,"abis pencet beli, eh cek di **** ternyata lebih murah. produk dibawah ekspetasi."
Gaming,Photofast Dual Slot Converter Micro SD to Memory Stick Pro Duo Adapter,3,Negative,Sadness,"tidak sesuai foto, tdk ada tulisan photofast. bahan tipis ringkih."
Automotive,Masker 3 ply Hitam Full Black Orlee Medis 3ply Earloop Kemenkes 50 - Hitam,1,Negative,Anger,"jelek banget, gak bisa di pakai ini mah maskernya berbulu, bisa dilihat foto tsb"
Gaming,SKU-1002 CONVERTER PS2 TO HDMI / GAME PLAYSTATION 2 KE HDMI,1,Negative,Fear,"audio keluar gambar tidak, settingan di ps juga sudah di ganti bukan rgb lagi tetap tidak keluar gambarnya."
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,5,Positive,Happy,"produk mantap, produk sesuai deskripsi??. variasi produk beragam."
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,5,Positive,Happy,terimakasih banyak kak.. pengiriman cepatt
Movies and Music,Clip On Mic Bando untuk Youtuber mc dll,1,Negative,Anger,jelek banget mic nya. gak nyala. kabel cuman 50 cm. akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada
Body Care,dr soap Hand Antiseptic Spray 60ml (Urban Shee),5,Positive,Love,"selalu suka dengan dr soap,,,repeat order selalu beli disini"
Mother and Baby,Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam,4,Positive,Happy,"seller responsif, barang cukup baik dan sesuai harga. bisa dilihat antar sambungannya kurang pas, saran saya beli warna gelap agar sela2 sambungan matras tidak tampak. overall saya cukup puas kok. thx seller ??"
Movies and Music,Szs drum pad economist,2,Negative,Fear,banyak yang tergores seperti bekas.habis itu bagian bawah kayunya patah!!!
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,2,Negative,Sadness,barang sampenya lama. box diterima dalam kondisi yang sudah rusak. padahal mau buat kado.
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,5,Positive,Happy,"paket cepat datang, packing aman sekali, dapet bonus hair masker wanginya enak banget. thank you loreal"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),5,Positive,Happy,"barang nya cepat sampai, dan nyampe di tangan aq dalam keadaaan baik, tulisan nya juga jelas banget, dan berwarna jadi ga bosen liat nya"
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,1,Negative,Fear,"sesuai dengan harga. kualitas sangat buruk. pas saya colok ke komputer saya terus colokin headphone jack ke port headphone jack di usb nya saya punya headset nyala yang kanan doang, headset saya pas dicolokin di hedphone jack biasa dua dua nya nyala. kualitas mic juga sangat buruk. bener bener jangan beli. beli vention sound card aja kualitas lebih bagus tapi lebih mahal sedikit. apalagi tidak sesuai dengan foto keliatan lebih murah. aduh saya ilang 20 ribuan untuk ini. ??"
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,5,Positive,Love,"sukaaaa banget, banget, banget, bangeeeeettt ????????"
Camera,"Helmet Front Mount Kit 3M For Xiaomi Yi,GoPro,Sjcam,B Pro",3,Negative,Sadness,"pengiriman cepat, cma packingnya ndak rapi, trus barangnya mudah patah, blom di pkai sudah patah"
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,4,Positive,Love,barang oke .. recomended seller dah ..
Camera,One Set Cleaner Set Spray Ajaib Pembersih Layar Handphone Dan Laptop,5,Positive,Happy,cepat sekali pengirimannya. sudah di coba produk sesuai deskripsi praktis dibawa kemana2 skrg sudh gk lagi layar hp yg kotor dan brminyak.
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,3,Negative,Sadness,tidak sesuai gambar
Body Care,HMNS Perfume - Farhampton 100ml,1,Negative,Sadness,"maaf agak kecewa. saya pengguna baru dari farhampton. awalnya saya beli tester 150rb isi 3. tester farhampton buat saya jatuh cinta, langsung saat itu beli yg 100ml. ternyata pas sampai ketahanan dan projectionnya kalah jauh dari testernya.. walaupun wanginya sama. dan tenyata saya cuma jatuh cinta sama testernya saja.. wanginya tetap ok"
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,ga sesuai ama yg di fhoto pas nyampe lilunnya kecil. buanged ukurannya
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,5,Positive,Love,"pelayanan nya top , after sales service bagus ????????"
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,2,Negative,Sadness,"terlalu tipis sekali untuk harga segitu. seperti sehelai kain jilbab segi empat, tdk sesuai ekspektasi"
Mother and Baby,Transpulmin Baby Balsam - 20gr,5,Positive,Happy,barang ori.bagus banget.selalu pake ini dari bayiku lahir. cuma pengiriman nya lamaaman buat kulit bayi. menggunakan bahan alami. nggak lengket. melembabkan kulit bayi. nggak memicu alergi. packaging aman ??.
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,4,Positive,Happy,agak tipis tapi ok lha
Body Care,Whisper Pembalut Wanita Regular Flow 40's,1,Negative,Fear,"ini expiry date nya 2020? kok dijual. sayangnya aku ga ambil video unboxing nya. soalnya yaa.. ga nyangka aja gitu. judul tokonya official' store.. dan waktu check barcode, ga ada dong, ga keluar itemnya, beda dg produk satu lagi yg ke beli berbarengan."
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,2,Negative,Sadness,"packingnya cuma kardus aja, jadi ada bagian laci yg pecah"
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,2,Negative,Anger,"wangi tapi bukan wangi peppermint, tidak sesuai pesanan, apalagi sdh beli 2 botol"
Muslim Fashion,Sajadah Polos Tebal Bulu Tipis HITAM Aladeen - Size Dewasa Gratis Tas,5,Positive,Love,"pesen kemarin, dateng hari ini. cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. semoga sholat saya bisa terus khusyukk karena sajadah ini, aamiin. terima kasih seller ??????bahannya tebal. bahannya lembut. ukuran sesuai. warnanya cantik ??. anti slip."
Kitchen,Dispenser Beras Tempat Wadah Penyimpanan Beras Rice Bucket E67/E79 - Biru-5kg,5,Positive,Happy,"barang sesuai gambar, packing rapi, pengiriman cepat"
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,5,Positive,Happy,"brg diterima dlm keadaan baik. belom dicoba, mudah2an sesuai harapan"
Computers and Laptops,Logitech G304 Lightspeed Mouse Gaming Wireless Sensor 12K DPI - Hitam,1,Negative,Anger,"beli tgl 9. pesanan selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain dari toped lagi. admin ditanyain gmna cara klaim garansi sangat tidak membantu, chat hari ini bales besok.da dibales gk di jawab2 lagi"
Computers and Laptops,Cooler Master Notepal CMC3 Silent Fan Laptop Cooling Pad,5,Positive,Happy,barang cepat sampai. kualitas bagus dan pengiriman aman tidak ada yang pecah. manstapu ??????
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,5,Positive,Happy,sesuai deskripsi
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,3,Negative,Sadness,bahannya ternyata panas dan ga nyerap keringat. yah namanya ada rupa ada harga ??
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,5,Positive,Love,barangnya sesuai gambar lucu jga dipke anak saya
Books,Buku Mahir Online Trading Forex Dengan Meta Trader Trading Platform,3,Negative,Anger,"kertas nya jelek , tinta cetakan ada yang hampir tidak jelas di baca"
Party Supplies and Craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,1,Negative,Anger,pesen apa dikirim apa ????????????????????????????????????????????
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,1,Negative,Fear,selang nya bolong ada 2 titik. harusnya sebelum kirim di cek dulu.
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,1,Negative,Fear,"cuman bisa dipanjangin sebelah, sebelah yang nga bs dipanjangin sudah karatan, karet yg dikasih mudah lepas, nga dikasih kotak, kondisi barang seperti barang seken, nga dikasih baut sama karet kecil, kalau emg ada double check dari pihak speeds knp hal sepele untuk satu produk aja bs begini kejadiannya?"
Other Products,BUBLE EXTRA,1,Negative,Anger,saya udah beli tpi gaak di sertakan . huh. bohong
Gaming,Charging Dock Stik PS3 - Charger Stand Dock Stick PS 4,1,Negative,Sadness,"barang yang sampai cacat, tidak ngisi baterai stick nya"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,5,Positive,Happy,packing aman....makasihhhhhh
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,1,Negative,Sadness,"barang yang di gambar itu sudah saya bereskan ulang . lem balon nya gak ada . sudah dikomplain ke pihak tokopedia , biaya nya sudah kembali ke saya tapi tetep ada rasa kecewa karna penjual lagi� tidak menginformasikan ketersediaan barang dan saya lagi perlu banget . maaf dikasih rate segitu ."
Men's Fashion,Stayhoops - Tali Masker / Strap Masker / Kalung Masker - Cyanea Strap,5,Positive,Love,produk anak bangsa yang super keren banget desainnya!! very nice and helpful seller! terima kasiiih we love it so muuuuch!
Camera,Ring Light 26cm + Tripod 2m - Lampu Makeup - Lampu Selfie - Lampu Vlog - Ringlight 26cm,5,Positive,Happy,"produk sesuai deskripsi. semua fitur berfungsi baik. awalnya takut ya karena ulasannya kebanyakan pada penyok tapi ini pas sampee aman kok gaiss, aku checkoutnya sama bubble wrap dan sampe dengan aman, barangnya juga baguss lumayan kokoh harganya murah, lampunya juga terang. makasiih seller, seneng bangeet"
Animal Care,Keong Assassin Snail Pembasmi Keong Hama Aquascape,1,Negative,Fear,"payah yang dikirim kecil2, diterima byk mati sengaja pilih official dan harga mahal tau gitu pilih yang 2500 aj di toko lain, sama aja hasilnya"
Men's Fashion,"SWEATER POLOS PRIA HOODIE ZIPPER FLECEE TEBAL DISTRO POLOS - Abu-abu, XXL",4,Positive,Happy,sweater nya lumayan. hanya ada sedikit miskomunikasi. tapi ya sudahlah... terimakasih ya...
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,1,Negative,Anger,barang kw jangan beli disini
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,3,Negative,Fear,packingnya kurang memuaskan
Office & Stationery,Whiteboard gantung 90 x 120 cm,5,Positive,Happy,barang yang dikirimkan sesuai dan harga terjangkau
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,5,Positive,Love,"wanginya segeerr, nyaman buat baby saya klo lagi bapil. packaging rapih, seller ramaah. thank you, sukses terus yaa"
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,1,Negative,Fear,spray tdk sesuai gambar..semprotannya spt mainan pistol anak2 aja
Health,FLIMTY FIBER 2 BOX PELANGSING FREE ONGKIR SLIMMING - Blackcurrant,2,Negative,Fear,"kok setelah pakai efeknya tdk seperti sy pakai flimty sebelumnya.,,gak tahu ini bukan asli atau kenapa.,,kalau bisa di jawab alasannya knp bisa begitu"
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,3,Negative,Fear,tdk sesuai gbr/deskripsi
Household,Sofa Recliner Lulaby 1 Seater,5,Positive,Happy,"sesuai pic dan bisa disetting rebahannya sesuai kemauan kita, walaupun tdk otomatis krn harus agak didorong dan ndak ngunci�tp overall nyaman"
Carpentry,Wallpaper Dinding 3D Foam Batu Bata 70cm x 77cm - Putih 70 x 38cm,1,Negative,Sadness,barang dah lama.. benyek benyek.. ada kerusakan ga diganti... pengemasan buruk... harap menjadi pelajaran...
Office & Stationery,kalkulator citizen 868L best seller,1,Negative,Anger,barang datang dalam kondisi rusak parah.lcd pecah.
Health,Stella Parfum'ist Smart Matic Caffe Latte,1,Negative,Anger,ga efek. buang duit mending beli parfum smprot biasa.
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,5,Positive,Love,berfungsi seluruh fiturnya dan juga tombolnya. jamnya bisa diatur dengan mudah dan designya minimalis yang sangat bagus!
Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i8,5,Positive,Love,"maaf br review skr, barang sesuai & lsg dipakai gk ada masalah....seller nya cepet ngerespon nya, yg pasti remote nya keren & recomended banget..tks"
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,2,Negative,Fear,"barangnya sih bagus,,, cuma sellernya aja yg nyebelin... maksudnya pengen ganti alamat doang,,, tp malah ga bisaa"
Kitchen,Wajan Kuali Penggorengan Alumunium No.10,5,Positive,Happy,material produk bagus. kualitas produk bagus. ukuran produk sesuai. produk original.
Electronics,ezviz c6n 2mp wifi camera wireless garansi resmi Indonesia - C6N,3,Positive,Happy,"ini pembelian saya yang kedua kali, pada saat saya terima kondisi segel sudah terbuka dan kartu garansi beda dengan 2 unit yang saya sebelumnya meskipun garansi resmi indonesia dan unit ip cameranya berbahasa indonesia serta kondisi unit bisa dinyalakan. saran saja sebelum barang dikirim disampaikan saja kondisinya supaya lebih transparan."
Office & Stationery,Lakban Bening KSATRIA Tape 200 Yard,1,Negative,Sadness,"riject bener2 kecewa, langganan bukan cuma beli sekali tapi barang ga di cek saat mau packing"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",5,Positive,Love,"singletnya lucu, bahannya lumayan adem buat se hari2 aga tipis... sampainya cepat, recomended tokonya"
Food and Drink,Sedaap Mie Instan Singapore Spicy Laksa 83 Gr x 15 Pcs Free Totebag,1,Negative,Anger,mau cancel ganti tgl pengiriman aja byk cincong
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,1,Negative,Anger,wangi amis tdk seperti merk lain
Kids and Baby Fashion,immo z7 jam tangan anak anti air,3,Negative,Fear,ternyata tidak sesuai. tidak dpat dipakai
Mother and Baby,Transpulmin Baby Balsam - 20gr,1,Negative,Anger,"adminnya lambat. barang juga tidak sampai di tangan saya setelah menunggu hampir 3 minggu. padahal saya ada transaksi dari beberapa toko di hari yang sama dan semuanya sudah sampai maksimal 3 hari setelah saya pesan.dari pihak kurir katanya udah sampai dan diterima keluarga dekat, padahal nama penerimanya aja ga kenal.terus komplain ke toped, baru direspon setelah hampir 2 mggu dan akhirnya diputuskan dari pihak toped untuk direfund."
