Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,"gila...pengiriman cepet banget..dr surabaya bogor,fast respont,barang ok,sesuai banget,packing rapi...recomended seller euy...??????????ma kasih gan..thanks toped",Positive,Love,5
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,"barangnya sudah sampai, cepet banget. recommended lah. tengkyuuu",Positive,Love,5
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,"recommended seller!! respon cepat, pengiriman cukup cepat...",Positive,Love,5
Computers and Laptops,Razer Hammerhead Pro V2,earcupnya lembut. best value headset. sound mantap. nyaman praktis tinggal plug and play. mantaaaap laaah buat gamer,Positive,Love,5
Computers and Laptops,RAM KINGSTON HYPERX FURY DDR4 8GB 2666MHz 21300 GAMING RAM PC DDR4 8GB,"respon cepat, barang original terbaik recomended packing baik. sukses selalu",Positive,Love,5
Computers and Laptops,Razer Hammerhead Pro V4,kualitas suara ok banget apalagi harga terjangkau barang pun dijamin ori sudah terdaftar website razer langsung pokoknya bagus bassnya juga kerasa,Positive,Love,5
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,"10/10, kualitas produk sangat baik harga tertera. nyaman dipakai, suara keras 7.1 berfungsi baik. definitely would recommend this.",Positive,Love,5
Computers and Laptops,Antivirus Kaspersky Total Security 1 Device 1 Tahun - 1 Device 1 Th,"mantaaap. tanggap banget, fast respon. juossssssss",Positive,Love,5
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,"barangnya bagus bangett, harga affordable kualitas lumayan gokil sihh",Positive,Love,5
Computers and Laptops,Logitech Wireless Mouse & Keyboard Bundle Combo MK220 - Hitam,mantappppp. recommended keyboard ma mousenya ????????????,Positive,Love,5
Computers and Laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,mantab minnn pengiriman jam 5 sore masih gasss ????,Positive,Love,5
Computers and Laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,mantap banget kualitasnya gak usah diragukan lagi,Positive,Love,5
Computers and Laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,"cakep produk nya, rekomen banget nih, sesuai deskripsi",Positive,Love,5
Computers and Laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,"packing rapih, fast response, rgbnya juga bagus ??sangat rekomendasikan 10/10",Positive,Love,5
Computers and Laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,"as always gapernah gagal belanja sini, thanks ggs",Positive,Love,5
Computers and Laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,"cakep bet dah, mau duduk kursi sampe ga mau berdiri lagi rasanya",Positive,Love,5
Computers and Laptops,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,"overall memuaskan, layar bagus walau menurut saya ipsnya ga sebagus ips tv, warna sudah bagus ga oversaturated, brightness sangat terang, buat pakai dalam gelap tetap silau biar brightness 0. layar bisa putar, cm kaki saja gampang kedorong, refresh rate terbukti cepat, buat fps sudah mantab. kalau asa softwarenya mungkin bagus lagi, jd setting ga perlu lewat tombol belakang. dpt kabel display port, desain keren hampir bezelless, nice.",Positive,Love,5
Computers and Laptops,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,"love it, product bagus. worth it. thank you????",Positive,Love,5
Computers and Laptops,AIRO AIO24X 144Hz 1080P 24 Inch IPS Gaming Monitor - AIO24X,"airo punya customer service super duper bagus, kapanpun saya punya pertanyaan, mereka selalu jawab okey! produknya pun bagus! puas banget! love airo??",Positive,Love,5
Computers and Laptops,Windows 10 Pro Original Lisensi - INVOICE,"barangnya mantap, berkualitas, kokoh, bergaransi, seller ramah, pokoknya mantap banget",Positive,Love,5
Computers and Laptops,Windows 10 Pro Original Lisensi - INVOICE,"layanan sangat memuaskan, seller rekomended",Positive,Love,5
Computers and Laptops,Huion H430P Graphic Drawing Tablet OSU Alternati H420 H640P HS64 S640 - Tablet,"luar biasa, packing jamin aman, pakai bubblewrap. cepet banget prosesnya. senin malam cekout, paginya kirim, hari rabu sore sampai. sangat cepat. sangat puas. terimakasih, sukses selalu yah tech cube",Positive,Love,5
Computers and Laptops,Huion H430P Graphic Drawing Tablet OSU Alternati H420 H640P HS64 S640 - Tablet,"mantap sekali sangat recommended, respon seller bintang 5 baru pesan tadi malam hari langsung datang",Positive,Love,5
Computers and Laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,bahan plastik tidak kuat juga buat menopang laptop.ini kuatnya buat tablet gaisss. baik jangan beli,Negative,Fear,1
Computers and Laptops,Kepala Colokan Listrik Charger Macbook untuk colokan Indonesia,barang ga pernah sampe.. katanya dikirim nyusul tapi ditanya no resi ga dikasih2..,Negative,Fear,1
Computers and Laptops,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,gak bisa gunakan gimana,Negative,Fear,1
Computers and Laptops,SanDisk Extreme Pro SDXC UHS-I Card 64GB 170MB/s,"saran buat temen temen beli disini , jangan buang box simpan terus biar kalo baru beli terus rusak bisa claim garansinya,",Negative,Fear,1
Computers and Laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,"packaging gk aman bgt, bubble wrap tipis alhasil kemasan barang agak penyok pas dateng, thank god barangnya aman. official store seharusnya baik lagi, fix min next duh.",Negative,Fear,2
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",biarkan gambar bercerita.. pesan 20 bh yg rusak 10 bh.. jgn percaya balasan pembelaan apapun seller tidak amanah.. alasan rusak expedisi padahal bisa dilihat sebagian letak cacat 100 % bukan expedisi sebagian yg lain kalaupun expedisi ceroboh packingan tanpa kardus satuannya bubble juga tipis sekali lewat seadanya tanpa tempelan fragile padahal sudah pesan bubble kardus tambahan.. seller berusaha dilimpahkan biar diganti asuransi untung sudah diviseo unboxing ditolak jg dr expedisi.. saya tidak pernah cerita panjang lebar ulasan. tapi berhubung demi kenyamanan buyer lain utk pertimbangan.. bacalah ini.. waspadalah waspadalah tidak itikad baik berusaha lepas tangan bahaya bisa rusak tokopedia kalau banyak seller begini.. sudah dikasih note sewaktu proses sudah juga dichat dulu sebelum kirim utk hati hati mau utk dijual lagi.. sudah ajukan resolusi pengambalian dana tokopedia tp dialihkan asuransi.. utk akhirnya tetap tokopeda refund dana. trims admin,Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03","seharusnya chat dijadikan makesure barang, warna dll, jgn kaku kaku bgt roko",Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03","barang diterima dalam kondisi rusak, juga alami beberapa pembeli lain. complain reject seller, tapi tokopedia menengahi bisa retur. tapi sayangnya saya dalam situasi tidak mudah mengirim barang. apa boleh buat. sangat tidak recommend beli toko cenderung tidak amanah",Negative,Fear,1
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,"ampun dah packing terasal yg pernah gua terima, klu patah gimana, awas isinya rusak pas gua pake",Negative,Fear,2
Computers and Laptops,SSD 128GB RX7 GARANSI RESMI 3THN,"produk ini, chip dalamnya didaur ulang dipasang kembali setelah menggiling kata-kata aslinya. pembeli harap perhatikan teman-teman, tolong beri perhatian khusus",Negative,Fear,1
Computers and Laptops,SanDisk Cruzer Blade 32GB CZ50 Flashdisk,"toko korup.,ga sesuai sama isinya..not recommended",Negative,Fear,1
Computers and Laptops,Telkomsel Orbit Star 2,"isi paket via link yg rekomendasikan selalu gagal,via ovo,mandiri sampe bca selalu gagal..ga siap system' jangan jualan..",Negative,Fear,1
Computers and Laptops,Telkomsel Orbit Star 2,"nope! kalau kepikiran mau beli, saran saya jangan. product sering rto gajelas, cs after sales service yg buruk, dijamin pengalaman kalian akan kecewa.",Negative,Fear,1
Computers and Laptops,[FS] Logitech B170 Mouse Wireless - Black,"pelayanan buruk, pengiriman lama respon lama. jangan beli barang disini kalo ga mau kecewa. cukup sekali",Negative,Fear,1
Computers and Laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,sama sekali gk bisa dpake asli nyesel,Negative,Fear,1
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling","produk yg dikirim awal tidak dapat berfungsi semestinya, meskipun sdh dikirimkan lg produk lainnya. selain itu, seller sangat tidak layak menjadi official store.. pengiriman barang tidak sesuai jadwal dijanjikan deskripsi/sistem tokped. selain itu, sangat slow response seller ini. not recommended..",Negative,Fear,1
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,"respon cellernya setengah mati nungguinnnn....pengiriman nunggu berhari hari padahal pake pengiriman instan dah bayar ongkir mahal celler sama pembeli tinggla jakarta utara g arekomen buat pembeli lagi cari lain...,,dari emosi nungguin",Negative,Fear,1
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,"parah prosesnya lama banget, semoga bisa pelajaram buat team logitech",Negative,Fear,1
Computers and Laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,"harga promo 17.900, sy pake gojek instant mahal ongkirnya drpd barangnya, krn mau dipake cepet. pas nyampe eh ternyata patah sebelah standnya.. kecewa karna kalo jual promo cacat catet gitu biar customer ga beli barang promo kalo tau cacatnya.. seller si oke buat tuker barang, tp udh ga efektif sy mau pake cepet jg jd ga bisa, retur jg ongkir mahal lagi kualitas barangnya :( mengecewakan deh pokonya kapok beli disini",Negative,Fear,1
Computers and Laptops,"Wacom One by CTL-472/K0-CX Creative Pen Tablet CTL472 CTL 472 KO CX - Unit Only, CTL472",hati2 ternyata foto display adalah varian yg bonus harga berbeda,Negative,Fear,1
Computers and Laptops,Logitech K380 Keyboard Wireless Bluetooth Multi-Device - Merah Muda,"estimasi proses pesanan 2-3 hari? bung online platform. kalo ga siap cepet menuhin customer secara online, jualan offline aja. customer beli online buat dipake segera kalau delay/proses apalah itu, ditulis deskripsi produk. customer nanya dulu baru diinfo. proses pemesanan 2-3 hari juga ga efeknya kemasan. cuma dibungkus bubble wrap tipissss. ga kebayang kalo customer yg apes barangnya dilempar2 ancur isinya. jangan pernah janjiin customer barang akan dipickup/antar saat weekend. kalian libur sabtu&minggu.",Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03","pesan tanggal 2 maret jam 9 pakai pengiriman instant, sampai tanggal 3 maret. padahal sudah bayar mahal, dikirimnya keesokan harinya. bukan salah pengantarnya, driver go-send sudah mengantarkan paket baik. tapi durasi proses toko sangat lama. padahal butuhnya tanggal 2 maret makanya saya pilih pengiriman instant. saya juga sudah tanya pihak toko jika paket bisa dikirim hari juga tidak, jawabannya bisa. tapi kenyataannya paket saya tidak dikirim hari juga. kalau tidak bisa dikirim hari juga bilang. saya juga sudah ajukan cancel pesanan juga tidak respon penjual. pelayanan sangat sangat buruk. tidak recommended. semoga baik lagi kedepannya.",Negative,Fear,1
Computers and Laptops,Memory Card 128GB CLASS 10 100Mbps MicroSD Kartu Memori card,barang ternyata palsu,Negative,Fear,1
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,"ga jelas, info bohong bikin pengalaman tidak menyenangkan, kalo mau beli produk dbe cari toko laen, tipu tipu, headphone dateng keadaan bikin kuping sakit",Negative,Fear,1
Computers and Laptops,Mouse Gaming/ Gaming Mouse Terlaris HP M160 - USB 1000DPI RGB 3 Button - Putih,"rgb mati awal datang , penjual gak respon, barang gak lulus qc sepertinya yg dijual. hati hati kalau beli ????",Negative,Fear,1
Computers and Laptops,Acer Aspire 3 Slim A314-22 AMD RYZEN 3-3250U 4GB 256GB 14 FHD W10 OHS - HD (1366x768),"hati2 belanja disini dapet unit cacat dblg suruh ajukan komplain nti mau dituker trnyta tokonya sndiri yg blg gabs dituker, official store abal2 mah. ga jelas solusinya gmn",Negative,Fear,1
Computers and Laptops,ACER ASPIRE 3 SLIM A314-22 AMD 3020E 4GB 256GB SSD 14 OHS W10 RESMI - 14 HD 1366x768,"pelayanan toko sangat buruk, saya order laptop disini, setelah barangnya sampai, laptop ga mau nyala.. habis saya berusaha minta solusi seller, awalnya seller masih mau respon seadanya ( tidak menawarkan solusi sangat lamban.) lalu mikir respondnya lama banget, terpaksa saya ajukan komplain . tapi setelah komplain, seller ga pernah jawab diskusi ataupun respon kendalanya.. saya dicuekin selama 8 hari, sampai jangka waktu habis dana refund. kalau yg baca ulasan saya. saya anjurkan utk order toko lain. jangan tergoda sama tittle official store, nyata pelayanan toko ga baik merchant biasa. harga juga ga murah.",Negative,Fear,1
Computers and Laptops,Laptop HP 14 Intel Celeron N4020 4GB 128GB W10 14.0 HD FREE OFFICE - Biru,"pengiriman laptop dr toko tidak dicek dahulu,.. laptop yg dikasih pembeli layar pecah, kerdus rusak,.. padahal packingan tidak yg rusak,... menghabiskan waktu saja, buat klaim tokpedia, berminggu minggu baru berhasil klaim pihak asuransi. ternyata toko yg sudah verified tidak menjamin, pelayanan toko buruk, respon cepat saat awal beli aja,.. saat dikomplen sangat lama, mengulur2 waktu, tidak mau tanggung jawab,.. padahal jelas komplainan langsung dihari berikutny setelah paket dibuka, yg seharusny, bisa langsung tuker unit langsung dr toko.... trus apa gunany ditulis deskripsi garansi toko 3 hari ???... cukup terakhir beli disini, thanks",Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",jangan mau beli sini. cek review penjualan banyak yg rusak kirim. saya korban juga. cek foto barang saya order. supaya lain tidak korban.. kacau toko menjual barang rusak.,Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",biarkan gambar bercerita.. pesan 20 bh yg rusak 10 bh.. jgn percaya balasan pembelaan apapun seller tidak amanah.. alasan rusak expedisi padahal bisa dilihat sebagian letak cacat 100 % bukan expedisi sebagian yg lain kalaupun expedisi ceroboh packingan tanpa kardus satuannya bubble juga tipis sekali lewat seadanya tanpa tempelan fragile padahal sudah pesan bubble kardus tambahan.. seller berusaha dilimpahkan biar diganti asuransi untung sudah diviseo unboxing ditolak jg dr expedisi.. saya tidak pernah cerita panjang lebar ulasan. tapi berhubung demi kenyamanan buyer lain utk pertimbangan.. bacalah ini.. waspadalah waspadalah tidak itikad baik berusaha lepas tangan bahaya bisa rusak tokopedia kalau banyak seller begini.. sudah dikasih note sewaktu proses sudah juga dichat dulu sebelum kirim utk hati hati mau utk dijual lagi.. sudah ajukan resolusi pengambalian dana tokopedia tp dialihkan asuransi.. utk akhirnya tetap tokopeda refund dana. trims admin,Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03","seharusnya chat dijadikan makesure barang, warna dll, jgn kaku kaku bgt roko",Negative,Fear,1
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03","meja laptopnya begitu dibuka kardusnya sudah pecah diujungnya retak juga dibagian bawah, trus mejanya juga hijau kusam seperti barang bekas pakai, seller dikomplain menolak penukaran barang alasan buktinya kurang, malah diarahkan utk menggunakan asuransi dr tokopedia, dgn proses yg ribet harus bukti pemusnahan barang jg, pas sy lihat lagi ulasan2 ternyata banyak juga yg dapet mejanya pecah rusak, mereka semua kecewa, saran kalau jualan yg jujur, kl memang yg dijual barang bekas ex display bilang saja tulis deskripsi yg jujur, tolong tokopedia selektif terhadap toko yg seperti ini, packing barang juga terkesan asal2an cuma pakai kardus tipis saja ga pakai bubble wrap sama sekali, semoga ga lagi customer yg tertipu seperti saya",Negative,Fear,1
Computers and Laptops,ACOME MicroSD Card 8GB/16GB/32GB/64GB High Speed Up To 90MB/S Class 10 - 8 gb,tolong cek sebelum dikirim khususnya sd,Negative,Fear,1
Computers and Laptops,ACOME MicroSD Card 8GB/16GB/32GB/64GB High Speed Up To 90MB/S Class 10 - 8 gb,"barang baru datang pertma saya coba samsung a52 bisa terbaca,baru saya pasang cctv ternyta ga bisa.penasran saya coba samsung m30 juga ga bisa,pensran lagi saya coba oppo a15 ternyta ga bisa juga.masih pensran saya coba lagi disamsung a52 ternyta dh ga bisa.seumur umur baru saya kasih bintang 1,klaim garansi ternyta ribet juga.kapok saya belnja apliksi maupun toko ini,masih enkn tko seblah.komplain kepenjual disurh komplain toped,komplain toped disurh komplain dulu gimna baiknuy sama penjual.hadeh..pok kapok saya..",Negative,Fear,1
Computers and Laptops,ACOME MicroSD Card 8GB/16GB/32GB/64GB High Speed Up To 90MB/S Class 10 - 8 gb,"sebelum mempercayakan penyimpanan data kalian . mending pikir dulu deh . saya baru pakai blm 2 minggu , kartu langsung tidak terbaca lagi . mana data yg tidak bsa selamatkan . proses garansinya pake estimasi sebulan . yap sebulan . mending beli yg pasti . merk baru blum tentu terjamin kualitasnya . be carefull and keep healthy . thx",Negative,Fear,1
Computers and Laptops,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,"sangat kecewa sekali. produk kakinya goyang tidak rata oglek2. hati2 jika membeli warna putih, tidak sesuai difoto produk. barang yg sampai warna coklat, tapi penjual ngotot meja yg diterima saya warna putih sesuai foto tidak mau menerima komplain. saya lihat review beberapa pembeli lainnya juga mengalami hal yg sama seperti saya, dikirimkan warna berbeda dipesan. walaupun saya sudah bertanya dulu msg memastikan sebelum membeli menulis pesan sewaktu order, percuma saja.",Negative,Fear,1
