Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata SSD nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di Tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...",Negative,Sadness,122,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata ssd nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...","janji bisa kirim instant segera kita mau pakai segera, nyatanya anda tutup toko baru kirim. paket sampai malam. pas besoknya coba ternyata ssd tidak terbaca. bilangnya kirim toko agarnbisa kirim lagi segera baru. sama2 tangerang ongkos gojek instant 33rb berarti dekat. tidak kirim2 sampaiiii 2 minggu baru kirim. sangat terlihat sengaja sekali lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak etikat ucapan maaf. penutup saya anggap licik pelit sekali ongkir suruh kita tanggung pas barang sampai. kalau lihat begini mah lupakan garansi produk yg bakal ganti baru bila terjadi rusak kemudian hari..."
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"beli 2 SSD, 1 diterima dalam kondisi rusak",Negative,Sadness,8,"beli 2 ssd, 1 diterima dalam kondisi rusak","beli 2 ssd, 1 diterima dalam kondisi rusak"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",Negative,Sadness,16,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa","tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa"
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,kurang bagus... colok hardisk external tdk terdeteksi..,Negative,Sadness,7,kurang bagus... colok hardisk external tdk terdeteksi..,bagus... colok hardisk external tdk terdeteksi..
Computers and Laptops,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Jakarta Utara,56000,4.8,18300,5431,1,"Produk kurang baik, dan rusak",Negative,Sadness,5,"produk kurang baik, dan rusak","produk baik, rusak"
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",Negative,Sadness,90,"untuk kualitas ternyata sama dengan merk china lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.","kualitas ternyata sama merk china lain 1080p juga harga 300rb an, bahkan bagus merk lain 600rb an. lalu pengiriman lambat sekali official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan zoom meeting harus memakai hp. cukup kecewa produk pelayanan logitech. kalau utk keyboard mouse emang cukup bagus bbrp model nya, tapi sy kapok beli disini barang akan hanya proses bbrp jam sblm pembatalan walaupun pesan hari biasa."
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",Negative,Sadness,24,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.","pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan."
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,mousenya kurang responsif. jd harus teken agak kuat,Negative,Sadness,8,mousenya kurang responsif. jd harus teken agak kuat,mousenya responsif. jd harus teken agak kuat
Computers and Laptops,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,4.9,1790,848,1,baru pake 2 bulan sensornya udah jelek suka kemana2,Negative,Sadness,9,baru pake 2 bulan sensornya udah jelek suka kemana2,baru pake 2 bulan sensornya jelek suka kemana2
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,Negative,Sadness,8,sangat kecewa. baru 4 bulan scroll sudah rusak.,sangat kecewa. baru 4 bulan scroll sudah rusak.
Computers and Laptops,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,4.9,9798,5559,1,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Negative,Sadness,19,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech","belom 1 bulan gak nyala, baterai diganti tetap saja gak nyala. kecewa, 2x kerjain logitech"
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,Jakarta Pusat,230000,4.9,1408,721,1,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",Negative,Anger,21,"sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 x ongkos kirim....sangat mengecewakan","sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 x ongkos kirim....sangat mengecewakan"
Computers and Laptops,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,Jakarta Utara,66000,4.8,2702,882,1,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",Negative,Anger,10,"kualitas chargeran jelek bangettt, baru tiga hari pakai sudah rusakk","kualitas chargeran jelek bangettt, baru tiga hari pakai sudah rusakk"
Computers and Laptops,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,Jakarta Pusat,55000,4.9,2010,970,1,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",Negative,Anger,12,"pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata","pelayanan toko jelek, proses barang lambat, chat tidak menjawab, barang rata-rata"
Computers and Laptops,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Kota Depok,55000,4.8,13900,6671,1,"Barang Rusak , Ga Guna Sama Sekali ... Parah",Negative,Anger,9,"barang rusak , ga guna sama sekali ... parah","barang rusak , ga guna sama sekali ... parah"
Computers and Laptops,Logitech MK275 Wireless Keyboard Mouse Combo,Jakarta Timur,200000,4.9,3225,1528,3,"cepet rusak, kadang konek kadang engga",Negative,Anger,6,"cepet rusak, kadang konek kadang engga","cepet rusak, kadang konek kadang engga"
Computers and Laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Jakarta Pusat,379000,4.9,3185,1829,3,"barang gajelas lama sampai, kotak penyok�",Negative,Anger,6,"barang gajelas lama sampai, kotak penyok�","barang gajelas lama sampai, kotak penyok�"
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",Negative,Anger,25,"setelah dicek tidak utuh 32gb. kok bisa ya???!!.. kemana sisa 3gb nya mas/mba???krn lagi butuh, yaudahlah cukup tau beli disini. pertama dan terakhir beli disini.","setelah dicek tidak utuh 32gb. kok bisa ya???!!.. kemana sisa 3gb mas/mba???krn lagi butuh, yaudahlah cukup tau beli disini. pertama terakhir beli disini."
Computers and Laptops,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,4.9,6754,3507,1,Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA,Negative,Anger,16,pesanan saya tidak sampai ke alamat!!! saya mau uang saya kembali!! saya belum menerima pesanan saya,pesanan saya tidak sampai alamat!!! saya mau uang saya kembali!! saya belum menerima pesanan saya
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,Negative,Anger,11,beli kemasan baru di kirim kemasan lama ! bintang 1 kon%tl,beli kemasan baru kirim kemasan lama ! bintang 1 kon%tl
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,"ANJING TERNYATA PALSU INI BARANG BANGSAT2 AWAS KETIPU OI, YANG ASLI ADA SEGEL DISTRIBUTOR NYA",Negative,Anger,15,"anjing ternyata palsu ini barang bangsat2 awas ketipu oi, yang asli ada segel distributor nya","anjing ternyata palsu barang bangsat2 awas ketipu oi, asli segel distributor"
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,Jakarta Selatan,85000,4.9,7834,4099,1,BARANG KW JANGAN BELI DISINI,Negative,Anger,5,barang kw jangan beli disini,barang kw jangan beli disini
Computers and Laptops,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,4.8,4563,1811,1,buruk,Negative,Anger,1,buruk,buruk
Computers and Laptops,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,Jakarta Pusat,82500,4.9,35900,6630,1,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya,Negative,Anger,11,barang bosok! sekali pake rusak.. mau claim dijawab berbelit ama adminnya,barang bosok! sekali pake rusak.. mau claim dijawab berbelit ama adminnya
Computers and Laptops,Telkomsel Orbit Star 2,Kota Tangerang,629000,4.8,5998,3441,1,"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Negative,Anger,16,"chat tidak di balas, kuota yang di janjikan 50gb nya tidak masuk, hancur la parah parah","chat tidak balas, kuota janjikan 50gb tidak masuk, hancur la parah parah"
Computers and Laptops,Xiaomi Mi Wifi Wireless Extender Pro Repeater Amplifier R03 Original,Jakarta Barat,129000,4.9,13300,5723,1,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Negative,Anger,7,ga dikasih adaptor gepeng nya. ketipu saya,ga dikasih adaptor gepeng nya. ketipu saya
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,4.9,14900,7957,1,jir sehari pake udah rusak :( quality control dong yg bener ahelah,Negative,Anger,12,jir sehari pake udah rusak :( quality control dong yg bener ahelah,jir sehari pake rusak :( quality control dong yg bener ahelah
Computers and Laptops,SSD 256GB RX7 SATA,Kota Tangerang,370000,5.0,6449,2425,1,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti...",Negative,Anger,11,"ini gmn, ssd nya gak bisa di pake.... sy minta ganti...","gmn, ssd gak bisa pake.... sy minta ganti..."
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,4.9,10900,4760,1,"beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi CS nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah.",Negative,Anger,27,"beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi cs nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah.","beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi cs nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah."
Computers and Laptops,Vention High Speed USB 3.0 Hub for Windows Mac Linux - CHK 0.15 Meter,Jakarta Barat,119500,4.9,10200,5373,1,tidak sesuai gambar.... Janggan percaya ama Seller ini penipu..... kualitas jelek.....,Negative,Anger,11,tidak sesuai gambar.... janggan percaya ama seller ini penipu..... kualitas jelek.....,tidak sesuai gambar.... janggan percaya ama seller penipu..... kualitas jelek.....
Computers and Laptops,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,Kab. Tangerang,69900,4.3,5108,2852,1,"tolong pengiriman punya rasa tanggung jawab, ini paket habis berenang di comberan mana dan gak yakin isinya apakah masih bisa di pakai atau masuk bak sampah",Negative,Anger,26,"tolong pengiriman punya rasa tanggung jawab, ini paket habis berenang di comberan mana dan gak yakin isinya apakah masih bisa di pakai atau masuk bak sampah","tolong pengiriman punya rasa tanggung jawab, paket habis berenang comberan mana gak yakin isinya apakah masih bisa pakai masuk bak sampah"
Computers and Laptops,Rexus GX2 Gladius Pro Gaming Gamepad - Joystick / Stick - Hitam,Jakarta Barat,149000,4.9,2022,1193,1,l2 r2 trigger nya ampas macam ***,Negative,Anger,7,l2 r2 trigger nya ampas macam ***,l2 r2 trigger ampas macam ***
Computers and Laptops,"Samsung MicroSD Evo Plus 32GB 64GB 128GB 256GB 512GB 1TB Memory card - 64 gb, MicroSD Only",Jakarta Pusat,121000,4.9,9298,5206,1,jelek,Negative,Anger,1,jelek,jelek
Computers and Laptops,"SPC Monitor Komputer LED 19 inch HD, Garansi Resmi",Jakarta Barat,1509000,4.9,2487,943,1,"Barang SAMPAH ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di TONG SAMPAH. Sangat MENGECEWAKAN, admin TIDAK MERESPON SAMA SEKALI CHAT SAYA. lihat barang yg dikirimkan, ada dead pixel, LALU LAYAR MONITORNYA KEBALIK. SANGAT MENGECEWAKAN. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yg bagus. SAYA SANGAT MENYESAL BELANJA DI SINI. SAYA TIDAK MEREKOMENDASIKAN BELANJA DISINI.",Negative,Anger,72,"barang sampah ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di tong sampah. sangat mengecewakan, admin tidak merespon sama sekali chat saya. lihat barang yg dikirimkan, ada dead pixel, lalu layar monitornya kebalik. sangat mengecewakan. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. jika ada rejeki lebih, belilah dengan merek yg bagus. saya sangat menyesal belanja di sini. saya tidak merekomendasikan belanja disini.","barang sampah tidak seharusnya dikirimkan alamat saya, akan tetapi tong sampah. sangat mengecewakan, admin tidak merespon sama sekali chat saya. lihat barang yg dikirimkan, dead pixel, lalu layar monitornya kebalik. sangat mengecewakan. catatan buat teman-teman yg ingin beli, monitor tidak audio/speakernya, kualitas layar juga baik. jika rejeki lebih, belilah merek yg bagus. saya sangat menyesal belanja sini. saya tidak merekomendasikan belanja disini."
Computers and Laptops,Prolink PRT7011L Portable 4G LTE Modem WiFi Mifi Hotspot - Plus PTC21801,Jakarta Utara,1040000,4.9,444,251,1,"TidAk jujur dan kelihatan kalau memaksakan barang terjual. Barang dikirim tidak sesuai pesanan. Dan akhirnya pembeli disuruh mengirim barang yg tidak ada solusi barang ada atau tidak, dengan resiko barang yg di foto/ ditawarkan memang sebenarnya mungkin tidak ada.",Negative,Anger,39,"tidak jujur dan kelihatan kalau memaksakan barang terjual. barang dikirim tidak sesuai pesanan. dan akhirnya pembeli disuruh mengirim barang yg tidak ada solusi barang ada atau tidak, dengan resiko barang yg di foto/ ditawarkan memang sebenarnya mungkin tidak ada.","tidak jujur kelihatan kalau memaksakan barang terjual. barang dikirim tidak sesuai pesanan. akhirnya pembeli disuruh mengirim barang yg tidak solusi barang tidak, resiko barang yg foto/ ditawarkan memang sebenarnya mungkin tidak ada."
Computers and Laptops,Logitech G304 Lightspeed Mouse Gaming Wireless Sensor 12K DPI - Hitam,Jakarta Timur,699000,5.0,8059,4581,1,"Beli tgl 9. Pesanan Selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain dari toped lagi. admin ditanyain gmna cara klaim garansi SANGAT TIDAK MEMBANTU, chat hari ini bales besok.da dibales gk di jawab2 lagi",Negative,Anger,36,"beli tgl 9. pesanan selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain dari toped lagi. admin ditanyain gmna cara klaim garansi sangat tidak membantu, chat hari ini bales besok.da dibales gk di jawab2 lagi","beli tgl 9. pesanan selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain toped lagi. admin ditanyain gmna cara klaim garansi sangat tidak membantu, chat hari bales besok.da dibales gk jawab2 lagi"
